CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg
41475,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,"ER, FUERA DE LINEA",2026-03-08,1500039,ACTIVO,MADERO,XPONDD531184,AC,INT20,2022-01-09,XPONDD531184,1517.0,2.0,41475,-31.377914814814797
43911,2026-03-06,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,MODEM FLOJO,"GT, CAIDAS DE NIVEL, REQUIERE VISITA",2026-03-07,1500285,ACTIVO,VIRREY,OPTI38BFC61D,AC,BASINT20,,OPTI38BFC61D,,1.0,43911,-24.255790362185337
44356,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"ER, SE MANDA CONFIRMAR",2026-03-07,1500046,ACTIVO,PEDREGAL,XPONDD4C53BA,AC,INT30,2024-11-06,XPONDD4C53BA,485.0,1.0,44356,-24.133549655850505
2029,2026-03-06,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 120MB,SOLICITA ING SIN COSTO,nan,2026-03-07,1500285,ACTIVO,VIRREY,HWTCAF91329D,AC,BASINT50,2014-04-02,HWTCAF91329D,4356.0,1.0,2029,-25.375802639656307
5572,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,FOCO ROJO,"ER, SE MANDAN CONFIRMAR",2026-03-07,1500046,ACTIVO,PEDREGAL,XPONDD590CC0,AC,BASINT20,,XPONDD590CC0,,1.0,5572,-21.615373647984242
46611,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, SE MANDA CONFIRMAR",2026-03-07,1501409,ACTIVO,PEDREGAL,HWTC50026612,AC,BASINTF250,,HWTC50026612,,1.0,46611,-22.956839970501484
46517,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,"GT.OFFLINE, REQUIERE VISITA",2026-03-07,1500285,ACTIVO,VIRREY,HWTCAFAA0CE9,AC,INT20,2026-09-02,HWTCAFAA0CE9,-180.0,1.0,46517,-24.28183087783937
42795,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,FOCO ROJO,nan,2026-03-07,1500285,ACTIVO,VIRREY,XPONDD3FCBE7,AC,INT20,,XPONDD3FCBE7,,1.0,42795,-26.013420810313097
351965,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, SE MANDA CONFIRMAR",2026-03-07,1500046,CORTADO,PEDREGAL,XPONDD7E9E1E,CO,BASINTF250,,XPONDD7E9E1E,,1.0,351965,-30.3872246804326
347282,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,"ER, SE MANDA CONFIRMAR",2026-03-07,1501409,ACTIVO,VIRREY,nan,AC,INT20,2017-02-08,nan,3313.0,1.0,347282,-24.18181860036851
45193,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,nan,"ER, SE MANDA CONFIRMAR",2026-03-08,1500285,ACTIVO,PRADOS VERDES,HWTC1DD87014,AC,INT30,2025-08-04,HWTC1DD87014,214.0,2.0,45193,-22.128825925925838
45605,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,"ER, SE MANDA CONFIRMAR",2026-03-08,1500285,ACTIVO,PRADOS VERDES,HWTCAF3AFE92,AC,BASINTF250,2025-03-09,HWTCAF3AFE92,362.0,2.0,45605,-19.05944913580253
348437,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET XTREME (NO VIGENTE),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,"ER, SE MANDA CONFIRMAR",2026-03-07,1501409,ACTIVO,VIRREY,XPONDD353F7A,AC,BASIESEP,,XPONDD353F7A,,1.0,348437,-20.700810313075532
3848,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET NAVEGA (NO VIGENTE),nan,"ER, REQUIERE VISITA PARA MIGRACION",2026-03-09,1500039,ACTIVO,PERIODISMO,C03F0EA13EF6,AC,BASIESE,,C03F0EA13EF6,,3.0,nan,
46581,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, FUERA DE LINEA",2026-03-07,1500285,PENDIENTE DESCONEXION,VIRREY,nan,PD,BASINTF250,2026-05-03,nan,-58.0,1.0,nan,
39838,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,nan,"ER, NIVEL POCO BAJO MENOS 27. 70",2026-03-07,1500285,ACTIVO,BELO,XPONDD2BD456,AC,BASINT30,,XPONDD2BD456,,1.0,39838,-27.079731222385874
36940,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"ER, SE MANDA CONFIRMAR",2026-03-08,1500046,ACTIVO,PERIODISMO,HWTC5002659A,AC,INT20,2020-05-09,HWTC5002659A,2127.0,2.0,36940,-25.007557077625567
37727,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,"ER, SE MANDA CONFIRMAR",2026-03-09,1500039,ACTIVO,PERIODISMO,E8ED05E896B2,AC,IESE,,E8ED05E896B2,,3.0,nan,
45093,2026-03-06,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),INTERMITENTE,"ER, SE RECOMIENDA VISITA",2026-03-08,1500039,ACTIVO,VISTA BELLA,XPONDD7E9BFE,AC,BASINTF250,,XPONDD7E9BFE,,2.0,45093,-24.963912988330794
45093,2026-03-06,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),INTERMITENTE,"ER, SE RECOMIENDA VISITA",2026-03-08,1500039,ACTIVO,VISTA BELLA,XPONDD7E9BFE,AC,BASINTF250,,XPONDD7E9BFE,,2.0,45093,-24.963912988330794
32704,2026-03-06,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,LEDS VERDES FIJOS SIN SEÑAL,"ER, SE MANDA CONFIRMAR",2026-03-09,1500039,ACTIVO,PERIODISMO,HTWC500292CA,AC,BASINT20,,HTWC500292CA,,3.0,32704,-26.46349926253682
40905,2026-03-06,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"ER, FUERA DE LINEA",2026-03-11,1500046,ACTIVO,PERIODISMO,485754439B8CB26F,AC,INT20,2022-07-06,485754439B8CB26F,1339.0,5.0,40905,-24.66376304023854
33837,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),nan,"ER, REQUIERE VISITA RUIDO UPSTREAM",2026-03-10,1500039,ACTIVO,PERIODISMO,C43DC76BC0E8,AC,IESE,2018-03-05,C43DC76BC0E8,2924.0,3.0,nan,
22726,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),nan,"ER, REQUIERE VIISTA PARA MIGRACION",2026-03-08,1500186,ACTIVO,PERIODISMO,204E7F09583C,AC,IESE,,204E7F09583C,,1.0,nan,
33716,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,"ER, PENDIENTE DE MIGRACION",2026-03-10,1500039,ACTIVO,PERIODISMO,C43DC76BD5E2,AC,IESE,,C43DC76BD5E2,,3.0,nan,
8464,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),SIN CONEXION,"ER, REQUIERE VISTA PARA MIGRACION",2026-03-08,1500046,ACTIVO,PERIODISMO,C43DC76C1052,AC,IESE,,C43DC76C1052,,1.0,nan,
37403,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),nan,REQUIERE VISITA PARA MIGRACION,2026-03-10,1500039,ACTIVO,PERIODISMO,E0469A8DF14,AC,IESE,2020-01-12,E0469A8DF14,2246.0,3.0,nan,
41170,2026-03-07,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,nan,"ER, NIVEL BAJO MENOS 28.54",2026-03-08,1500039,ACTIVO,MADERO,XPONDD3F5A17,AC,BASINT30,2022-05-07,XPONDD3F5A17,1400.0,1.0,41170,-28.387025925926125
46454,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,FOCO ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-10,1500503,ACTIVO,SANTIAGUITO,HWTCAFAA0BC9,AC,INT20,2026-07-02,HWTCAFAA0BC9,-117.0,3.0,46454,-28.447324760463907
42904,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,"ER, NIVEL BAJO MENOS 31.54",2026-03-09,1500285,ACTIVO,VIRREY,XPONDD3E5BA9,AC,BASINTF250,2023-02-06,XPONDD3E5BA9,1125.0,2.0,42904,-27.64477593615726
32318,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),REQUIERE VISITA,ER UPSTREAM BAJO,2026-03-08,1500186,ACTIVO,PERIODISMO,"204E7F096FED, XPONDD290608",AC,BASINT10,,"204E7F096FED, XPONDD290608",,1.0,32318,-28.5007741477272
10387,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 150MB,nan,PIDE VISITA POR INTERMITENCIAS,2026-03-09,1500285,ACTIVO,VIRREY,485754435384A39B,AC,INT100,,485754435384A39B,,2.0,10387,-19.46826273787601
37733,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET EXTREME (NO VIGENTE),LOS ROJO,"GT, UPS BAJO",2026-03-10,1500039,ACTIVO,PERIODISMO,E8ED05E93A12,AC,IESEP,,E8ED05E93A12,,3.0,nan,
10788,2026-03-07,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET NAVEGA (NO VIGENTE),SIGUE SIN SEÑAL,GT.UPS ALTO Y RUIDO BAJO,2026-03-09,1500039,ACTIVO,PERIODISMO,F07BCB26D523,AC,BASIESE,,F07BCB26D523,,2.0,nan,
343554,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET NAVEGA (NO VIGENTE),LOS ROJO AMBOS SERVICIO,"GT, SE ENVIA A CC",2026-03-08,1500046,ACTIVO,PERIODISMO,30469A4CEB54,AC,BASIESE,,30469A4CEB54,,1.0,nan,
16476,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,GT.UPS BAJO,2026-03-10,1500039,ACTIVO,PERIODISMO,0024B2C29353,AC,IESE,,0024B2C29353,,3.0,nan,
24968,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,GT.UPS BAJO,2026-03-08,1500186,ACTIVO,PERIODISMO,6CB0CECA57F8,AC,IESE,,6CB0CECA57F8,,1.0,nan,
14235,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET EXTREME (NO VIGENTE),LOS ROJO,GT.REQUIERE VISITA,2026-03-08,1500186,ACTIVO,PERIODISMO,204E7F09522E,AC,IESEP,,204E7F09522E,,1.0,nan,
37433,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET EXTREME (NO VIGENTE),LOS FOCOS DE ENTRADA Y SALIDA ESTAN EN ROJO,GT.UPS BAJO,2026-03-10,1500039,ACTIVO,PERIODISMO,14ABF0331802,AC,IESEP,2020-03-12,14ABF0331802,2186.0,3.0,nan,
30871,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),nan,nan,2026-03-07,1500046,ACTIVO,PERIODISMO,C43DC763389C,AC,IESE,2017-06-04,C43DC763389C,3198.0,0.0,nan,
37158,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),SIGUE SIN SEÑAL,GT.REQUIERE VISITA,2026-03-09,1500039,ACTIVO,PERIODISMO,200CC8E4BA20,AC,IESE,2020-12-10,200CC8E4BA20,1913.0,2.0,nan,
31414,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,GT.UPS BAJO,2026-03-10,1500039,ACTIVO,PERIODISMO,E0469A858A9E,AC,IESE,,E0469A858A9E,,3.0,nan,
32470,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),REQUIERE VISITA PARA MIGRACION,nan,2026-03-11,1500046,ACTIVO,PERIODISMO,HWTCAFA9FD35,AC,INT10,,HWTCAFA9FD35,,4.0,32470,-29.29749738766976
32110,2026-03-07,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET NAVEGA (NO VIGENTE),nan,GT.SE ENVIA A CC,2026-03-08,1501365,ACTIVO,PERIODISMO,204E7F116E6B,AC,IESE,2017-11-09,204E7F116E6B,3040.0,1.0,32110,-23.959186289120684
45796,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FALLA SERVICIO  INTERNET DESDE HACE 2 DIAS.,nan,2026-03-10,1500047,CORTADO,PUNHUATO,HWTCAF3AAF42,CO,BASINTF250,2025-07-10,HWTCAF3AAF42,240.0,3.0,45796,-35.394667159763344
37710,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),REQUIERE VISITA TIENE NIVEL DEL RUIDO BAJO,GT. UPS BAJO,2026-03-08,1500186,ACTIVO,PERIODISMO,E8ED05F83862,AC,IESE,,E8ED05F83862,,1.0,nan,
8208,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,SE ENCUENTRA FEURA DE LINEA REQUIERE VISITA,GT.OFFLINE,2026-03-08,1500285,ACTIVO,PEDREGAL,XPONDD4CD9B2,AC,INT30,2024-02-07,XPONDD4CD9B2,759.0,1.0,8208,-40.0
36939,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,GT.UPS BAJO,2026-03-10,1500039,BAJA,PERIODISMO,nan,BA,IESE,,nan,,3.0,nan,
37628,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET EXTREME (NO VIGENTE),SIGUE SIN SEÑAL,nan,2026-03-08,1500186,CORTADO,PERIODISMO,14ABF0048AC2,CO,IESEP,,14ABF0048AC2,,1.0,nan,
1431,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIGUE SIN SEÑAL,GT.DESCONEXIONES,2026-03-08,1500285,ACTIVO,PRADOS VERDES,HWTC50026402,AC,BASINTF250,2021-04-06,HWTC50026402,1796.0,1.0,1431,-18.6180762962963
29964,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,GT. SE ENVIA A CC,2026-03-08,1501365,ACTIVO,PEDREGAL,XPONDD3E6FBD,AC,INT10,2017-03-02,XPONDD3E6FBD,3292.0,1.0,29964,-23.278393559488702
39902,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,GT. SE ATIENDE POR WHATS CC,2026-03-08,1501365,ACTIVO,PEDREGAL,XPONDD4C78D2,AC,BASINT30,2021-10-12,XPONDD4C78D2,1607.0,1.0,39902,-23.40232915437568
32158,2026-03-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),FUERA DE LINEA,nan,2026-03-09,1500039,ACTIVO,PERIODISMO,204E7F09140D,AC,IESE,,204E7F09140D,,2.0,nan,
30109,2026-03-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,SE REVENTO LA FIBRA,nan,2026-03-09,1500285,ACTIVO,VIRREY,XPONDD531ABC,AC,INT30,,XPONDD531ABC,,1.0,30109,-25.433436157151696
33537,2026-03-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),nan,JV SE ATENDIO CON EL TECNICO,2026-03-08,1501451,ACTIVO,PERIODISMO,E0469A8E8D7B,AC,IESE,2018-08-03,E0469A8E8D7B,2774.0,0.0,nan,
44270,2026-03-08,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,FUERA DE LINEA,GT.OFFLINE,2026-03-10,1500039,ACTIVO,PEDREGAL,XPONDD4CE102,AC,INT50,,XPONDD4CE102,,2.0,44270,-24.634379301868346
9625,2026-03-08,EQUIPO DA?ADO,BASICO TELECABLE FIBRA,SIN COSTO CLIENTE ENTERADO PIDE JORGE PURA TV,nan,2026-03-08,1500046,ACTIVO,PRADOS VERDES,HWTCAF3E613E,nan,nan,,nan,,0.0,9625,-21.7799037037037
36065,2026-03-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"ER, FUERA DE LINEA",2026-03-10,1500046,ACTIVO,PEDREGAL,48575443A385BD9C,AC,INT30,,48575443A385BD9C,,2.0,36065,-27.853097345132703
33210,2026-03-08,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 45MB (NO VIGENTE),TIENE NIVEL DEMASIADO BAJO REQUIERE VISITA,nan,2026-03-09,1500285,ACTIVO,BELO,XPONDD52FC8C,AC,INT10,,XPONDD52FC8C,,1.0,33210,-26.375666421207693
38399,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO  CUMPLIERO LA ORDEN ANTERIOR NO PASARON AL DOM,"ER, SE MANDA CONFIRMAR",2026-03-10,1500036,ACTIVO,PRADOS VERDES,XPONDD45BAC2,AC,INT20,2021-12-05,XPONDD45BAC2,1555.0,1.0,38399,-28.309427160493954
34829,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,nan,"ER, FUERA DE LINEA",2026-03-11,1500036,ACTIVO,MADERO,48575443D81A048B,AC,INT30,2021-04-11,48575443D81A048B,1793.0,2.0,34829,-33.05734197530868
46476,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,"ER, FUERA DE LINEA",2026-03-10,1500039,ACTIVO,PEDREGAL,CDTCAFA3B492,AC,BASINTF250,2026-11-02,CDTCAFA3B492,-238.0,1.0,46476,-29.91880899705022
38399,2026-03-09,EQUIPO DA?ADO,INTERNET FIBRA 60MB,CLIENTE ENTERADO CAMBIO DE EQUIPO  SIN COSTO CARLOS,nan,2026-03-10,1500036,ACTIVO,PRADOS VERDES,XPONDD45BAC2,AC,INT20,2021-12-05,XPONDD45BAC2,1555.0,1.0,38399,-28.309427160493954
44145,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"GT.OFFLINE, REQUIERE VISITA",2026-03-10,1500285,ACTIVO,BELO,XPONDD3FD78F,AC,INT20,,XPONDD3FD78F,,1.0,44145,-24.83519759450164
46102,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, FUERA DE LINEA",2026-03-10,1500047,ACTIVO,PRADOS VERDES,XPONDDAF412529,AC,BASINTF250,,XPONDDAF412529,,1.0,46102,-19.957056049382814
32318,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),NO NAVEGA,nan,2026-03-09,1500039,ACTIVO,PERIODISMO,"204E7F096FED, XPONDD290608",AC,BASINT10,,"204E7F096FED, XPONDD290608",,0.0,32318,-28.5007741477272
347957,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,NO NAVEGA,"ER, FUERA DE LINEA",2026-03-12,1500046,ACTIVO,PERIODISMO,XPONDD91A38E,AC,INT20,,XPONDD91A38E,,3.0,347957,-25.262723702185948
14742,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-03-12,1501465,ACTIVO,PEDREGAL,CDTCAFA3E5D6,AC,BASINTF250,,CDTCAFA3E5D6,,3.0,14742,-23.87905113077682
2496,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),NO TIENE ALCANCE TEC RAUL GONZALES,"ER, CAIDAS DE NIVEL HASTA MENOS 28",2026-03-17,5555555,ACTIVO,PERIODISMO,HWTC5002653A,AC,BASINTF250,2014-11-02,HWTC5002653A,4145.0,8.0,2496,-28.23088456284138
7401,2026-03-09,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,CAMBIO DE ACOMETIDASIN COST O PIDE DAVID E,nan,2026-03-10,1500039,ACTIVO,PERIODISMO,48575443DD5BB09B,AC,INT30,,48575443DD5BB09B,,1.0,7401,-26.311552254098483
30796,2026-03-09,EQUIPO DA?ADO,INTERNET FIBRA 60MB,CLIENTE ENTERADO SIN COSTO PIDE DAVID,nan,2026-03-09,1500039,ACTIVO,PERIODISMO,XPONDD439E0B,AC,INT20,2017-04-04,XPONDD439E0B,3261.0,0.0,30796,-26.930835346215883
42347,2026-03-09,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,CLIENTE COMENTA QUE SU CARGADOR TIENE UNA FALLA Y NO AGARRA EL INTERNET,"ER, REQUIERE VISITA",2026-03-11,1500036,ACTIVO,MADERO,XPONDD45BA62,AC,INT30,2023-05-04,XPONDD45BA62,1040.0,2.0,42347,-25.3828466666666
346646,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,CABLE COLGANDO,"ER, FUERA DE LINEA",2026-03-12,1500046,ACTIVO,PERIODISMO,XPONDD3025A6,AC,BASINT20,,XPONDD3025A6,,3.0,346646,-28.079105191256847
45954,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJA,"ER, VARIAS DESCONEXIONES",2026-03-11,1500046,ACTIVO,PERIODISMO,XPONDD7E977E,AC,BASINTF250,2025-10-11,XPONDD7E977E,149.0,2.0,45954,-25.1493510928961
45920,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LA SEÑAL ES INTERMITENTE DURANTE LA TARDE NOCHE,"ER, SE REVISA CON EL TECNICO",2026-03-10,1500046,ACTIVO,PEDREGAL,XPONDD7EA476,AC,BASINTF250,,XPONDD7EA476,,1.0,45920,-21.80871066863317
38451,2026-03-09,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,LEDS VERDES INTERMITENTES,"ER, SE MANDA CONFIRMAR",2026-03-10,1500047,ACTIVO,PRADOS VERDES,48575443FAF4E091,AC,INT30,,48575443FAF4E091,,1.0,38451,-21.13467777777777
346667,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),TARDA EN AMARRAR LA SEÑAL Y ALGUNOS CANALES SE VEN MAL.,"ER, REQUIERE VISITA",2026-03-12,1501465,ACTIVO,PEDREGAL,CDTCAFA3B552,AC,BASINTF250,2014-08-10,CDTCAFA3B552,4230.0,2.0,346667,-25.505444936086576
46625,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, VARIAS DESCONEXIONES",2026-03-10,1500046,ACTIVO,PEDREGAL,HWTCAF9065AD,AC,BASINTF250,2026-09-03,HWTCAF9065AD,-177.0,0.0,46625,-20.9152906162465
46454,2026-03-10,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,TECNICO HIMBERTO SOLICITA SIN COSTO DESDE EL POSTE AL MODEM TIT ENTERADO,nan,2026-03-10,1500503,ACTIVO,SANTIAGUITO,HWTCAFAA0BC9,AC,INT20,2026-07-02,HWTCAFAA0BC9,-114.0,0.0,46454,-28.447324760463907
29225,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,nan,PIDE VISITA TEC POR FALLAS CONSTANTES,2026-03-12,1500047,ACTIVO,MADERO,XPONDD375304,AC,BASINT30,,XPONDD375304,,2.0,29225,-23.37509604938268
19624,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,NO AN IDO A REVISAR EL SERVCIO LO REPORTARON EL DIA 3 YE LLARAON EL DIA 7 Y QUEDARON EN MANDAR EL TECNICTO Y NO FUERON,2026-03-11,1500036,ACTIVO,MADERO,HWTCAF8FFE8D,AC,BASINTF250,2015-06-11,HWTCAF8FFE8D,3925.0,1.0,19624,-24.381105679012276
46644,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-03-11,1500036,ACTIVO,PUNHUATO,HWTCAF909259,AC,BASINTF250,2026-07-03,HWTCAF909259,-115.0,1.0,46644,-24.089294380587496
37145,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,TIENE NIVEL BAJO LE PUEDES GENERAR OS POR FAVOR,nan,2026-03-11,1500285,ACTIVO,VIRREY,XPONDD7E9B2E,AC,INT30,,XPONDD7E9B2E,,1.0,37145,-40.0
11653,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"ER, FUERA DE LINEA",2026-03-11,1500036,ACTIVO,PRADOS VERDES,XPONDD4C7E7A,AC,INT20,2014-11-11,XPONDD4C7E7A,4137.0,1.0,11653,-26.388064197530714
