CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg
36454,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-26,1500047,ACTIVO,MADERO,XPONDD438183,AC,BASINT20,,XPONDD438183,,1,36454,-40.0
2029,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,NIVEL BAJO,nan,2026-03-02,1500374,ACTIVO,VIRREY,HWTCAF91329D,AC,BASINT50,2014-04-02,HWTCAF91329D,4347.0,5,2029,-27.5635119047618
29778,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,XPONDD4C7302,AC,BASINT10,2017-02-01,XPONDD4C7302,3311.0,2,29778,-27.374136409480617
37550,2026-02-25,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,TEC SOLICITA,nan,2026-02-25,5555555,ACTIVO,VIRREY,XPONDD3FCA67,AC,INT30,,XPONDD3FCA67,,0,37550,-23.96474107142867
6428,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),Y EL EQUIPO TIENE NIVEL BAJO OCUPA QUE LO MEJOREN,nan,2026-03-02,1500374,ACTIVO,VIRREY,XPONDD91A0BE,AC,BASINTF250,,XPONDD91A0BE,,5,6428,-29.652463312368923
45498,2026-02-25,EQUIPO DA?ADO,INTERNET FIBRA 75MB,CAMBIO DE EQUIPO SIN COSTO TIT ENETARADA,nan,2026-02-25,1500503,ACTIVO,SANTIAGUITO,HWTCAFAA0809,AC,INT30,2025-06-08,HWTCAFAA0809,262.0,0,45498,-28.55745839636921
46528,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PERIODISMO,HWTCAF3AB2F6,AC,BASINTF250,,HWTCAF3AB2F6,,2,46528,-30.95079268292683
44410,2026-02-25,CAMBIO DE ACOMETIDA,INTERNET FIBRA 150MB,"CLIENTE ENTERADO SIN  COSTO, PIDE DAVID",nan,2026-02-26,1500039,ACTIVO,PERIODISMO,nan,AC,INT100,2024-02-07,nan,749.0,1,44410,-27.768806209850045
46546,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTCAF8FD685,AC,BASINTF250,,HWTCAF8FD685,,2,46546,-24.60329166666667
3582,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FUERA DE LINEA REQUIERE VISITA TECNICA,nan,2026-02-26,1500285,ACTIVO,VIRREY,XPONDD2908A0,AC,BASINTF250,2014-11-03,XPONDD2908A0,4132.0,1,3582,-25.017172619047678
20642,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,48352E11A5AC,AC,BASINT20,2015-09-12,48352E11A5AC,3819.0,2,20642,-23.490893847705536
40093,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,SIN SEÑAL,nan,2026-02-26,1500047,ACTIVO,PRADOS VERDES,XPONDD29BF80,AC,BASINT20,,XPONDD29BF80,,1,40093,-25.23442763489664
45343,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),COMENTA TECNICO QUE LA ACOMETIDA ESTABA DAÑDA. SE SOLUCIONO EL DETALLE.,nan,2026-02-28,1500046,ACTIVO,PERIODISMO,HWTC1DD89CD8,AC,BASINTF250,2025-10-06,HWTC1DD89CD8,142.0,3,45343,-28.748088865096545
33716,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PERIODISMO,C43DC76BD5E2,AC,IESE,,C43DC76BD5E2,,2,nan,
45809,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTCAF3AAE0A,AC,BASINTF250,2025-09-10,HWTCAF3AAE0A,168.0,2,45809,-24.48316187594545
45200,2026-02-26,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,LOS ROJO,nan,2026-02-26,1500047,ACTIVO,MADERO,HWTC1DD87590,AC,INT50,2025-08-04,HWTC1DD87590,206.0,0,45200,-19.6482941919192
22726,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LEODS  DOWNS PARPADEA NO NAVEGA,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,204E7F09583C,AC,IESE,,204E7F09583C,,1,nan,
46088,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FUERA DE LINEA REQUIERE VISITA,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTCAF8FD691,AC,BASINTF250,,HWTCAF8FD691,,1,46088,-24.44399598393574
45747,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIO,"ER, FUERA DE LINEA",2026-02-27,1500503,ACTIVO,SANTIAGUITO,HWTCAF3ABFB6,AC,BASINTF250,2025-03-10,HWTCAF3ABFB6,353.0,1,45747,-27.01485123550188
8464,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),SOLO PWR ENCENDIDO,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,C43DC76C1052,AC,IESE,,C43DC76C1052,,1,nan,
345116,2026-02-26,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 60MB,CLIENTE ENTERADO CAMBIO DE ACOMETIDA ULISES,nan,2026-02-26,1500285,ACTIVO,BELO,XPONDD39529C,AC,BASINT20,2014-01-07,XPONDD39529C,4433.0,0,345116,-20.3793574766355
22726,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS FOCOS PARADEAN,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,204E7F09583C,AC,IESE,,204E7F09583C,,1,nan,
37933,2026-02-26,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,nan,nan,2026-02-27,1500047,ACTIVO,PRADOS VERDES,XPONDD33A15C,AC,BASINT20,2021-11-03,XPONDD33A15C,1576.0,1,37933,-17.385109749872406
14235,2026-02-26,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET EXTREME (NO VIGENTE),nan,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,204E7F09522E,AC,IESEP,,204E7F09522E,,1,nan,
36608,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,FOCO ROJO,nan,2026-02-27,1501143,ACTIVO,VIRREY,XPONDD291B20,AC,BASINT50,2020-11-06,XPONDD291B20,1938.0,1,36608,-20.940008928571444
45209,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),REQUIERE VISITA,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTC1DD89300,AC,BASINTF250,2025-12-04,HWTC1DD89300,84.0,1,45209,-30.205334089762943
30224,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TELECABLE FIBRA,LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,nan,nan,nan,,nan,,1,30224,-23.127884518406436
30871,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),CABLE APAGADO,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,C43DC763389C,AC,IESE,2017-06-04,C43DC763389C,3189.0,1,nan,
29694,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-02-27,1500047,ACTIVO,MADERO,4857544319758F9B,AC,INT30,,4857544319758F9B,,1,29694,-23.599809343434305
45809,2026-02-26,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC DAVID E,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTCAF3AAE0A,AC,BASINTF250,2025-09-10,HWTCAF3AAE0A,169.0,1,45809,-24.48316187594545
36454,2026-02-26,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 60MB,TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC DANIEL G,nan,2026-02-26,1500047,ACTIVO,MADERO,XPONDD438183,AC,BASINT20,,XPONDD438183,,0,36454,-40.0
45873,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,XPONDD7EAA36,AC,BASINTF250,,XPONDD7EAA36,,1,45873,-22.551255673222396
22970,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,nan,2026-02-27,1500047,ACTIVO,PRADOS VERDES,XPONDD530334,AC,INT10,2018-05-01,XPONDD530334,2858.0,1,22970,-26.822380040837153
46156,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500039,ACTIVO,PEDREGAL,HWTCAFAB35CB,AC,BASINTF250,,HWTCAFAB35CB,,3,46156,-25.214340645486605
43343,2026-02-27,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 75MB,TEC SOLICITA OS TIT DE ACUERDO CON EL COSTO,nan,2026-02-27,1501143,ACTIVO,VIRREY,HWTC50025946,AC,INT30,2023-05-09,HWTC50025946,1025.0,0,43343,-25.418508928571498
22970,2026-02-27,EQUIPO DA?ADO,INTERNET FIBRA 45MB (NO VIGENTE),TEC SOLICITA OS TIT ENTERADO Q NO TIENE COSTO,nan,2026-02-27,1500047,ACTIVO,PRADOS VERDES,XPONDD530334,AC,INT10,2018-05-01,XPONDD530334,2859.0,0,22970,-26.822380040837153
31012,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500047,ACTIVO,MADERO,XPON1DE00C12,AC,INT20,,XPON1DE00C12,,3,31012,-30.884465408805028
41867,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500039,ACTIVO,PEDREGAL,XPONDD37C3EC,AC,BASINT30,2022-04-11,XPONDD37C3EC,1418.0,3,41867,-20.491196419566297
45625,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,FOCO ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-03,1500039,ACTIVO,PERIODISMO,HWTCAF3ACE86,AC,INT20,2025-08-09,HWTCAF3ACE86,202.0,4,45625,-22.418017487508926
46084,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FUERA DE LINEA,JV OFFLINE REQ VISITA,2026-03-03,1500374,ACTIVO,VIRREY,HWTCAFAB6A1B,AC,BASINTF250,2025-09-12,HWTCAFAB6A1B,168.0,4,46084,-27.0968913690477
43564,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-02-27,1500285,ACTIVO,VIRREY,48575443938D9C8B,AC,INT30,2023-06-10,48575443938D9C8B,993.0,0,43564,-25.02143217347462
335825,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,MODEM NO PRENDE,JE REQUIERE VISITA PARA CHECAR EN DOMICILIO,2026-02-28,1501398,ACTIVO,PRADOS VERDES,485754433F98E8C5,AC,INT50,2022-01-09,485754433F98E8C5,1510.0,1,335825,-21.426713884635028
43911,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,SIN SEÑAL AMBOS SERVICIOS,JV OFFLINE REQ VISITA,2026-03-02,1500374,ACTIVO,VIRREY,OPTI38BFC61D,AC,BASINT20,,OPTI38BFC61D,,3,43911,-22.87721874999998
37819,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-03,1500047,ACTIVO,PUNHUATO,48575443D0221E5B,AC,INT20,,48575443D0221E5B,,4,37819,-33.27289366053167
46389,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE MANDO A CC,2026-03-02,1500039,ACTIVO,PEDREGAL,HWTCAFA9F549,AC,INT20,,HWTCAFA9F549,,3,46389,-25.932454614220905
46103,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JV OFFLINE REQ VISITA,2026-03-02,1500374,ACTIVO,VISTA BELLA,HWTCAFAB437B,AC,INT20,2025-10-12,HWTCAFAB437B,138.0,3,46103,-27.69524583963693
19510,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,JV OFFLINE REQ VISITA,2026-03-02,1500374,ACTIVO,VIRREY,HWTCAF8FD655,AC,BASINTF250,,HWTCAF8FD655,,2,19510,-35.41136363636363
44777,2026-02-28,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,nan,NO NAVEGA NO TIENE ALCANCE MAS DE 3 MM DE DONDE TIENE EL MODEM,2026-03-02,1501177,ACTIVO,NINO ARTILLERO,XPONDD5309D4,AC,INT20,,XPONDD5309D4,,2,44777,-19.18537821482593
31581,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JV OFFLINE REQ VISITA,2026-03-02,1500374,ACTIVO,VIRREY,XPONDD2C3376,AC,BASINT20,2017-04-07,XPONDD2C3376,3249.0,2,31581,-29.23580059523831
32712,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500039,ACTIVO,PERIODISMO,485754432AD5999D,AC,INT20,,485754432AD5999D,,2,32712,-21.36581370449672
20207,2026-02-28,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,nan,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500047,ACTIVO,PRADOS VERDES,XPONDD3031FE,AC,BASINT20,2015-02-12,XPONDD3031FE,4034.0,2,20207,-27.21842266462501
30224,2026-02-28,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TELECABLE FIBRA,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500039,ACTIVO,PEDREGAL,nan,nan,nan,,nan,,2,30224,-23.127884518406436
40029,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,NIVEL BAJO REQUIERE VISITA,nan,2026-03-05,1500285,ACTIVO,BELO,4857544360D5708B,AC,INT30,,4857544360D5708B,,5,40029,-31.519296469366633
343653,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,"GT.NIVEL MENOS 29, REQUIERE VISITA",2026-03-02,1500374,ACTIVO,VIRREY,XPONDD303346,AC,BASINT20,,XPONDD303346,,2,343653,-28.840360119047755
345083,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,MODEM APAGADO,nan,2026-03-03,1500039,ACTIVO,PEDREGAL,48575443142AD2A9,AC,INT30,,48575443142AD2A9,,3,345083,-25.048524962178508
28253,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,FOCO ROJO,nan,2026-03-04,1500039,ACTIVO,PEDREGAL,XPONDD291E10,AC,BASINT30,2016-01-11,XPONDD291E10,3701.0,4,28253,-28.409935703479576
