CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg,serial_number,ont_model,software_version,description
46335,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-22,1500039,ACTIVO,PEDREGAL,CDTCAFA3BBBE,AC,BASINTF250,,CDTCAFA3BBBE,,2,46335,-25.119049420070578,43445443AFA3BBBE,FD712GD-R850,V1.7.1,26158
45811,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,nan,nan,2026-02-25,1500374,ACTIVO,VIRREY,48575443B89FD59D,AC,INT30,2025-10-10,48575443B89FD59D,133.0,5,45811,-23.758334821428587,48575443B89FD59D,HG8546M,V5R019C00S050,42112
3118,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,nan,nan,2026-02-21,1500047,ACTIVO,PRADOS VERDES,XPONDD3C3C08,AC,BASINT50,2014-01-03,XPONDD3C3C08,4431.0,1,3118,-28.71372001020936,58504F4EDD3C3C08,MN-CATV2,V1.7.1,41163
45467,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,LOS ROJO,nan,2026-02-21,1500047,ACTIVO,PUNHUATO,HWTC1DD89540,AC,INT50,,HWTC1DD89540,,1,45467,-23.777411809816,58504F4EDD353982,MN-CATV2,V1.7.1,32930
27213,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,nan,nan,2026-02-22,1500039,ACTIVO,PEDREGAL,XPONDD3E6EA5,AC,INT50,,XPONDD3E6EA5,,2,27213,-21.48579425113466,58504F4EDD3E6EA5,MN-WIFI2,V1.7.1,42238
38251,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FOCO ROJO,nan,2026-02-22,1500039,ACTIVO,PERIODISMO,XPONDD7EAB86,AC,BASINTF250,,XPONDD7EAB86,,2,38251,-23.72734118486808,58504F4EDD7EAB86,MN-CATVDUALM,V1R007C00S001,43499
37425,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-24,1500047,ACTIVO,PRADOS VERDES,XPONDD4C6122,AC,INT20,2020-12-12,XPONDD4C6122,1896.0,4,37425,-23.438229964267496,58504F4EDD4C6122,MN-WIFI2,V1.7.1,335804
45647,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,nan,2026-02-22,1500039,ACTIVO,PEDREGAL,HWTCAF3AF2DA,AC,BASINTF250,2025-12-09,HWTCAF3AF2DA,73.0,2,45647,-23.518077407967752,48575443AF3AF2DA,CNA-ONU-4GE2WXCA,V1.7.1,39409
38462,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,FOCO ROJO,nan,2026-02-21,1500374,ACTIVO,BELO,XPONDD43A11B,AC,INT30,,XPONDD43A11B,,1,38462,-23.17443795430943,58504F4EDD43A11B,MN-WIFI2,V1.7.1,5824
4077,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-22,1500039,ACTIVO,PEDREGAL,48575443841A519A,AC,INT20,2020-11-09,48575443841A519A,1929.0,2,4077,-22.929713817448306,48575443841A519A,HG8546M,V3R017C10S125,5572
45458,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-21,1500374,ACTIVO,BELO,HWTC500258AA,AC,BASINTF250,,HWTC500258AA,,1,45458,-18.377057728119187,48575443500258AA,CNA-ONU-2GE2WXCA,V1.7.1,42238
4932,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-21,1500047,ACTIVO,MADERO,XPONDD32F69E,AC,INT20,,XPONDD32F69E,,1,4932,-24.189068181818143,58504F4EDD32F69E,MN-CATV2,V1.7.1,46335
345918,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,REQUIERE VISITA TECNICA NO MUETRA NIVEL NI EL IP,nan,2026-02-21,1500047,ACTIVO,PRADOS VERDES,XPONDD3C2FF8,AC,BASINT30,2024-11-11,XPONDD3C2FF8,466.0,1,345918,-20.264615875446776,58504F4EDD3C2FF8,MN-CATV2,V1.7.1,45811
46239,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-02-21,1501177,ACTIVO,NINO ARTILLERO,XPONDD919726,AC,BASINTF250,2026-07-01,XPONDD919726,-131.0,1,46239,-24.367411749873934,58504F4EDD919726,MN-CATVDUALM,V1R007C00S001,3118
343435,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,REQUIERE VISITA TECNICA,nan,2026-02-22,1500039,ACTIVO,PERIODISMO,XPONDD3FBB2F,AC,BASINT50,2023-05-08,XPONDD3FBB2F,1019.0,2,343435,-29.586607780157106,58504F4EDD3FBB2F,MN-CATV2,V1.7.1,45467_promo
351880,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,FOCOS APAGADOS,nan,2026-02-26,1500047,ACTIVO,PRADOS VERDES,BTPTDD2711FA,AC,BASINT30,2017-03-10,BTPTDD2711FA,3269.0,6,351880,-19.50757912200104,42545054DD2711FA,BT-213XR,V1.2.6,27213
37965,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,LOS ROJO,nan,2026-02-24,1500285,ACTIVO,VIRREY,XPONDD42BC83,AC,INT50,,XPONDD42BC83,,4,37965,-23.90883482142874,58504F4EDD42BC83,MN-WIFIDUAL,V1R007C00S001,38251
41910,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,CLIENTE COMENTA QUE FALLA HACE ALGUNAS SEMANAS.,nan,2026-02-24,1500047,ACTIVO,PUNHUATO,XPONDD52F4C4,AC,INT20,,XPONDD52F4C4,,4,41910,-25.439605061349628,58504F4EDD52F4C4,MN-WIFI2,V1.7.1,37425
30562,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,nan,2026-02-24,1500047,ACTIVO,MADERO,"E8ED05E8A992, XPONDD32F186",AC,INT10,2017-06-03,"E8ED05E8A992, XPONDD32F186",3184.0,4,30562,-28.315439393939336,58504F4EDD32F186,MN-CATV2,V1.7.1,45647
30871,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,nan,2026-02-24,1500039,ACTIVO,PERIODISMO,C43DC763389C,AC,IESE,2017-06-04,C43DC763389C,3183.0,4,nan,,58504F4EDD43A11B,MN-WIFI2,V1.7.1,38462
45803,2026-02-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-02-24,1500047,ACTIVO,PRADOS VERDES,HWTCAF3AB4D6,AC,INT30,2025-03-10,HWTCAF3AB4D6,347.0,4,45803,-26.515016590097186,48575443AF3AB4D6,CNA-ONU-4GE2WXCA,V1.7.1,4077
32546,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-02-24,1500047,ACTIVO,PRADOS VERDES,XPONDD4C778A,AC,INT10,2017-04-11,XPONDD4C778A,3238.0,3,32546,-28.627718223583408,58504F4EDD4C778A,MN-CATV2,V1.7.1,45458
33569,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LEDS  DOWNS PARPADEA Y UPST APAGADO,JE MANDO A CC,2026-02-24,1500047,ACTIVO,MADERO,E091F5DF5878,AC,IESE,,E091F5DF5878,,3,nan,,58504F4EDD32F69E,MN-CATV2,V1.7.1,4932
37786,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"ER, SIN ACCESO REMOTO",2026-02-24,1500285,ACTIVO,VIRREY,485754432B0B6051,AC,INT30,2021-05-03,485754432B0B6051,1755.0,3,37786,-24.651953869047613,58504F4EDD5CA82E,MN-WIFI2,V1.7.1,345918
32416,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE MANDO A CC,2026-02-22,1500039,ACTIVO,PERIODISMO,XPONDD530BBC,AC,INT30,,XPONDD530BBC,,1,32416,-26.399784082797936,58504F4EDD530BBC,MN-WIFI2,V1.7.1,46239
30659,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,nan,JE MANDO A CC,2026-02-22,1500039,ACTIVO,PEDREGAL,XPONDD6EEF03,AC,BASINT20,,XPONDD6EEF03,,1,30659,-26.509561270801775,58504F4EDD6EEF03,MN-CATV2,V1R007C00S001,343435
344816,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,PON PARPADIANDO,nan,2026-02-22,1500039,ACTIVO,PEDREGAL,XPONDD4C5D4A,AC,INT20,,XPONDD4C5D4A,,1,344816,-23.587085224407495,58504F4EDD4C5D4A,MN-WIFI2,V1.7.1,351880
45647,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-02-22,1500039,ACTIVO,PEDREGAL,HWTCAF3AF2DA,AC,BASINTF250,2025-12-09,HWTCAF3AF2DA,74.0,1,45647,-23.518077407967752,48575443AF3AF2DA,CNA-ONU-4GE2WXCA,V1.7.1,37965
44275,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,nan,JE NIVEL BAJO REQUIERE VISITA,2026-02-24,1500047,ACTIVO,PUNHUATO,XPONDD4C661A,AC,BASINT30,,XPONDD4C661A,,3,44275,-30.799078476482542,58504F4EDD4C661A,MN-CATV2,V1.7.1,41910
45402,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO TIT COMENTA QUE EL CABLE ESTRA TROZADO,JE FUERA DE LINEA REQUIERE VISITA,2026-02-24,1500039,ACTIVO,PEDREGAL,XPONDD5FF3D4,AC,INT20,,XPONDD5FF3D4,,3,45402,-26.853493589743586,58504F4EDD5FF3D4,MN-WIFI2,V1R007C00S001,30562
2821,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-02-22,1500039,ACTIVO,PEDREGAL,485754430695749A,AC,INT30,2022-05-05,485754430695749A,1388.0,1,2821,-30.02278240040331,485754430695749A,HG8546M,V3R017C10S125,nan
1241,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-02-22,1500039,ACTIVO,PERIODISMO,48575443B38C5B9A,AC,INT30,,48575443B38C5B9A,,1,1241,-25.819032833690272,48575443B38C5B9A,HG8546M,V3R017C10S125,45803
44015,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,nan,"ER, SE MANDA CONFIRMAR",2026-02-23,1501409,ACTIVO,MADERO,XPONDD4C3E4A,AC,BASINT20,2024-10-02,XPONDD4C3E4A,507.0,2,44015,-22.979143939393868,58504F4EDD4C3E4A,MN-CATV2,V1.7.1,32546
27422,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,FUERA DE LINEA,nan,2026-02-22,1500039,ACTIVO,PEDREGAL,4857544351A0B39A,AC,BASINT20,2016-09-08,4857544351A0B39A,3453.0,1,27422,-25.43241301059006,4857544351A0B39A,HG8546M,V3R017C10S125,nan
18227,2026-02-21,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL,"ER, SE MANDA CONFIRMAR",2026-02-24,1500047,ACTIVO,PRADOS VERDES,HWTC50026DE6,AC,BASINTF250,,HWTC50026DE6,,3,18227,-19.91734686064316,4857544350026DE6,CNA-ONU-2GE2WXCA,V1.7.1,nan
335998,2026-02-21,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),LEDS PARPADEANDO,nan,2026-02-22,1500039,ACTIVO,PEDREGAL,HWTCAFAB47FB,AC,BASINTF250,,HWTCAFAB47FB,,1,335998,-19.0910262228946,48575443AFAB47FB,CNA-ONU-4GE2WXCA,V1.7.1,32416
32546,2026-02-22,CAMBIO DE ACOMETIDA,INTERNET FIBRA 45MB (NO VIGENTE),TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DANIEL G,nan,2026-02-24,1500047,ACTIVO,PRADOS VERDES,XPONDD4C778A,AC,INT10,2017-04-11,XPONDD4C778A,3239.0,2,32546,-28.627718223583408,58504F4EDD4C778A,MN-CATV2,V1.7.1,30659
41446,2026-02-22,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,INTERMITENTE,"ER, SE MANDA CONFIRMAR",2026-02-24,1500047,ACTIVO,PUNHUATO,XPONDD33A1A4,AC,BASINT20,2022-08-09,XPONDD33A1A4,1293.0,2,41446,-24.633986451942775,58504F4EDD33A1A4,SMT-213xR,Xpon,344816
828,2026-02-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-02-24,1500285,ACTIVO,VIRREY,XPON2E1B63DF,AC,BASINTF250,,XPON2E1B63DF,,2,828,-28.27747276688453,58504F4E2E1B63DF,WK-3802AWC,V3.2.14,45647
38798,2026-02-22,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,PON PARPADEA,"ER, SE MANDA CONFIRMAR",2026-02-26,1500039,ACTIVO,PEDREGAL,XPONDD5CB9C6,AC,INT20,2021-09-07,XPONDD5CB9C6,1629.0,4,38798,-27.730075642965087,58504F4EDD5CB9C6,MN-WIFI2,V1.7.1,44275
42052,2026-02-22,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,SEÑAL INTERMITENTE,nan,2026-02-24,1500285,ACTIVO,VIRREY,XPONDD314538,AC,BASINT30,2022-08-12,XPONDD314538,1290.0,2,42052,-22.07017113095227,58504F4EDD314538,MN-CATV2,V1.7.1,45402
46334,2026-02-22,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,SEÑAL INTERMITENTE,nan,2026-02-24,1500047,ACTIVO,MADERO,XPONDD41EE13,AC,INT50,2026-08-01,XPONDD41EE13,-160.0,2,46334,-25.504251262626248,58504F4EDD41EE13,MN-WIFI2,V1.7.1,2821
36609,2026-02-22,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),PIDE VISITA POR FALLAS CONSTANTES,nan,2026-02-24,1500039,ACTIVO,PERIODISMO,CDTCAFA3BBE2,AC,BASINTF250,,CDTCAFA3BBE2,,2,36609,-23.104232690935202,43445443AFA3BBE2,FD712GD-R850,V1.7.1,1241
32228,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JV SE ATENDIO CON EL TECNICO,2026-02-26,1501451,ACTIVO,VIRREY,48575443A5458A9B,AC,INT30,2017-03-10,48575443A5458A9B,3272.0,3,32228,-28.428775297618955,48575443A5458A9B,HG8546M,V5R019C00S050,44015
40980,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,FUERA DE LINEA,nan,2026-02-24,1500285,ACTIVO,VIRREY,48575443B6C5BCA9,AC,INT30,,48575443B6C5BCA9,,1,40980,-25.874869047619118,48575443B6C5BCA9,HG8546M,V3R017C10S125,27422
45083,2026-02-23,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,DEMACIADA INTERFERENCIAS,nan,2026-02-24,1500047,ACTIVO,MADERO,XPON1D968D47,AC,INT50,,XPON1D968D47,,1,45083,-26.501227272727363,58504F4E1D968D47,HG102A,V1.7.1,18227
21253,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-25,1500047,ACTIVO,PRADOS VERDES,XPONDD41F603,AC,INT20,2024-10-05,XPONDD41F603,506.0,2,21253,-24.08557554874937,58504F4EDD41F603,MN-WIFI2,V1.7.1,335998
334937,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO AMBOS SERVICIOS,nan,2026-02-24,1500047,ACTIVO,PRADOS VERDES,XPONDD2BDADE,AC,BASINT30,2014-11-03,XPONDD2BDADE,4130.0,1,334937,-24.931929555895874,58504F4EDD2BDADE,BT-213XR,V1.2.16SP,32546
344318,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-24,1500047,ACTIVO,MADERO,HWTCAFAB418F,AC,BASINTF250,,HWTCAFAB418F,,1,344318,-28.90867731048805,48575443AFAB418F,CNA-ONU-4GE2WXCA,V1.7.1,41446
2821,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-02-24,1500039,ACTIVO,PEDREGAL,485754430695749A,AC,INT30,2022-05-05,485754430695749A,1390.0,1,2821,-30.02278240040331,485754430695749A,HG8546M,V3R017C10S125,828
346700,2026-02-23,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,SIN SEÑAL,nan,2026-02-24,1500039,ACTIVO,PEDREGAL,XPONDD4C53FA,AC,INT20,2016-08-01,XPONDD4C53FA,3493.0,1,346700,-34.23364725163885,58504F4EDD4C53FA,MN-WIFI2,V1.7.1,38798
44014,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,LOS ROJO,nan,2026-02-24,1500285,ACTIVO,VIRREY,OPTI3387876D,AC,INT50,,OPTI3387876D,,1,44014,-26.189566964285913,4F5054493387876D,IGD,0,42052
346613,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-26,1500039,ACTIVO,PEDREGAL,XPONDD7EAA7E,AC,BASINTF250,,XPONDD7EAA7E,,3,346613,-25.241906202723065,58504F4EDD7EAA7E,MN-CATVDUALM,V1R007C00S001,46334
45498,2026-02-23,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"ER, NIVEL BAJO MENOS 29.20",2026-02-25,1500503,ACTIVO,SANTIAGUITO,HWTCAFAA0809,AC,INT30,2025-06-08,HWTCAFAA0809,260.0,2,45498,-28.55745839636921,48575443AFAA0809,CNA-ONU-4GE2WX,V1.7.1,36609
666,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-24,1500285,ACTIVO,VIRREY,XPONDD7E9B46,AC,BASINTF250,,XPONDD7E9B46,,0,666,-23.35028273809534,48575443A5458A9B,HG8546M,V5R019C00S050,32228
40186,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,nan,nan,2026-02-27,1500285,ACTIVO,VISTA BELLA,485754434E34A78B,AC,INT30,2022-05-02,485754434E34A78B,1394.0,3,40186,-25.588203479576578,58504F4EDD41F1CB,MN-WIFI2,V1.7.1,40980
343799,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,CLIENTE COMENTA QUE NO CUENTA CON NINGUN SERVICIO,JV SE ATENDIO CON EL TECNICO,2026-02-26,1501451,ACTIVO,VIRREY,XPONDD300E06,AC,BASINT20,,XPONDD300E06,,2,343799,-29.20200595238083,58504F4EDD300E06,BT-213XR,V1.7.1,45083
43343,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,nan,JV SE ATENDIO CON EL TECNICO,2026-02-27,1501451,ACTIVO,VIRREY,HWTC50025946,AC,INT30,2023-05-09,HWTC50025946,1022.0,3,43343,-25.418508928571498,4857544350025946,CNA-ONU-2GE2WXCA,V1.7.1,21253
45647,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),"PIDE VISITA, INTERMITENCIAS NO TIENE LA VELOCIDAD CONTRATADA",nan,2026-02-24,1500039,ACTIVO,PEDREGAL,HWTCAF3AF2DA,AC,BASINTF250,2025-12-09,HWTCAF3AF2DA,77.0,0,45647,-23.518077407967752,48575443AF3AF2DA,CNA-ONU-4GE2WXCA,V1.7.1,334937
46156,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-24,1500039,ACTIVO,PEDREGAL,HWTCAFAB35CB,AC,BASINTF250,,HWTCAFAB35CB,,0,46156,-25.214340645486605,48575443AFAB35CB,CNA-ONU-4GE2WXCA,V1.7.1,344318
43751,2026-02-24,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,PIDE VISITA POR FALLAS CONSTANTES,nan,2026-02-25,1500047,ACTIVO,PRADOS VERDES,OPTI37B062A5,AC,INT20,2024-10-01,OPTI37B062A5,511.0,1,43751,-28.771116641143415,4F50544937B062A5,MONUV142,0,2821
31368,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,FOCO ROJO,nan,2026-02-26,1500039,ACTIVO,PEDREGAL,XPONDD3FCC0F,AC,INT20,,XPONDD3FCC0F,,2,31368,-26.743538830055524,58504F4EDD3FCC0F,MN-WIFI2,V1.7.1,346700
42716,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,FOCO ROJO,nan,2026-02-27,1500039,ACTIVO,PERIODISMO,XPONDD5305AC,AC,INT50,,XPONDD5305AC,,3,42716,-21.911780870806545,58504F4EDD5305AC,MN-WIFI2,V1.7.1,44014
37723,2026-02-24,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,nan,nan,2026-02-25,1500047,ACTIVO,PRADOS VERDES,OEMT3C1D24DC,AC,BASINT30,,OEMT3C1D24DC,,1,37723,-27.609891578416423,4F454D543C1D24DC,DTXU-1GE+1FE+RFW,V6.2.25.RP,346613
45402,2026-02-24,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,CLIENTE ENTERADO CAMBIO DE ACOMETIDA DAVID E,nan,2026-02-24,1500039,ACTIVO,PEDREGAL,XPONDD5FF3D4,AC,INT20,,XPONDD5FF3D4,,0,45402,-26.853493589743586,58504F4EDD5FF3D4,MN-WIFI2,V1R007C00S001,45498
333710,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,3PLAY 5GB,SIN SEÑAL AMBOS SERVICIOS,JV SE ATENDIO CON EL TECNICO,2026-02-26,1501451,ACTIVO,VIRREY,XPONDD2BE5F8,nan,nan,,nan,,2,333710,-29.755127976190643,58504F4EDD2FB94A,BT-213XR,V1.2.16SP,666_TV
37786,2026-02-24,EQUIPO DA?ADO,INTERNET FIBRA 75MB,CAMBIO SIN COSTO TIT ENTERADA,nan,2026-02-24,1500285,ACTIVO,VIRREY,485754432B0B6051,AC,INT30,2021-05-03,485754432B0B6051,1758.0,0,37786,-24.651953869047613,58504F4EDD5CA82E,MN-WIFI2,V1.7.1,nan
346700,2026-02-24,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,CLIENTE ENTERADO SIN COSTO PIDE DAVID,nan,2026-02-24,1500039,ACTIVO,PEDREGAL,XPONDD4C53FA,AC,INT20,2016-08-01,XPONDD4C53FA,3494.0,0,346700,-34.23364725163885,58504F4EDD4C53FA,MN-WIFI2,V1.7.1,343799
44104,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,nan,2026-02-26,1500047,ACTIVO,MADERO,XPONDD4C5362,AC,INT20,2024-06-03,XPONDD4C5362,631.0,2,44104,-26.96482196969702,58504F4EDD4C5362,MN-WIFI2,V1.7.1,43343
44410,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 150MB,LOS ROJO,nan,2026-02-26,1500039,ACTIVO,PERIODISMO,nan,AC,INT100,2024-02-07,nan,748.0,2,44410,-27.768806209850045,36304432DD42BA13,MN-CATVDUAL,V1R007C00S001,45647
343435,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,LOS ROJO,nan,2026-02-26,1500039,ACTIVO,PERIODISMO,XPONDD3FBB2F,AC,BASINT50,2023-05-08,XPONDD3FBB2F,1023.0,2,343435,-29.586607780157106,58504F4EDD3FBB2F,MN-CATV2,V1.7.1,46156
43275,2026-02-24,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),nan,nan,2026-02-25,1500374,ACTIVO,BELO,XPONDD439C1B,AC,BASINTF250,,XPONDD439C1B,,1,43275,-22.674154984423676,48575443AF8FE9B1,MONUV411,V2.4.12,43751
43275,2026-02-24,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),nan,nan,2026-02-25,1500374,ACTIVO,BELO,XPONDD439C1B,AC,BASINTF250,,XPONDD439C1B,,1,43275,-22.674154984423676,48575443AF8FE9B1,MONUV411,V2.4.12,31368
41848,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-25,1500374,ACTIVO,VIRREY,XPONDD353882,AC,BASINT20,,XPONDD353882,,1,41848,-31.373650297618976,58504F4EDD591130,MN-CATV2,V1.7.1,42716
