CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,DIAS_ANTIGUEDAD,DIAS_ATENCION,RX_AVG,SERIAL_NUMBER,ONT_MODEL,SOFTWARE_VERSION
38462,2026-01-07,EQUIPO DA?ADO,INTERNET FIBRA 75MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,,2026-01-07,1500374,ACTIVO,BELO,XPONDD43A11B,AC,INT30,2021-05-27,1686.0,0,-23.56795234838119,58504F4EDD43A11B,MN-WIFI2,V1.7.1
40341,2026-01-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-07,1500039,ACTIVO,PEDREGAL,48575443E46CA78B,AC,INT30,2022-02-17,1420.0,0,-33.032865937072486,48575443E46CA78B,546M,V3R016C10S130
32663,2026-01-07,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,SIN COSTO CLIENTE ENTERADO PIDE CARLOS,,2026-01-07,1500036,ACTIVO,PRADOS VERDES,4857544370A25E8B,AC,INT30,2017-11-10,2980.0,0,-18.842861006289358,4857544370A25E8B,546M,V3R016C10S130
29026,2026-01-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),TIENE FALLA DESDE EL 31 DIC,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-09,1500036,ACTIVO,PRADOS VERDES,XPONAF5B50C1,AC,BASINTF250,2025-10-17,82.0,2,-26.254927681992395,58504F4EAF5B50C1,HG102AT,V1.7.1
43629,2026-01-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,EQUIPO NO ENCIENDE,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-07,1500039,ACTIVO,PEDREGAL,OPTI37B0C8BD,AC,INT20,2023-11-04,795.0,0,-32.48715914272654,4F50544937B0C8BD,MONUV142,0
348178,2026-01-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,LOS ROJO,SD SE MANDA CON CC.,2026-01-08,1500036,ACTIVO,MADERO,OEMT3C1D2544,AC,INT50,2017-11-13,2977.0,1,-21.047000000000004,4F454D543C1D2544,DTXU-1GE+1FE+RFW,V6.2.30.RP
37624,2026-01-07,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 60MB,SIN COSTO CLIENTE ENTERADO PIDE DAVID E,,2026-01-07,1500039,ACTIVO,PERIODISMO,XPONDD9195FE,AC,BASINT20,2020-12-18,1846.0,0,-28.469012993503735,58504F4EDD9195FE,MN-CATVDUALM,V1R007C00S001
44207,2026-01-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE COMENTA QUE NO TIENE BUENA SEÑAL DESDE QUE LE HICIERON LA INSTALACION,LLAMAR ANTES DE ACUDIR,2026-01-08,1500039,CORTADO,PEDREGAL,,CO,BASINTF250,2025-11-27,41.0,1,,58504F4EDD9195FE,MN-CATVDUALM,V1R007C00S001
11358,2026-01-07,CAMBIO DE ACOMETIDA,INTERNET FIBRA 45MB (NO VIGENTE),TECNICO DAVID E SOLICITA DESDE EL POSTE AL MODEM SIN COSTO TIT ENTERADO,,2026-01-07,1500039,ACTIVO,PERIODISMO,XPONDD5EBF78,AC,INT10,2018-05-28,2781.0,0,-27.671108195901912,58504F4EDD5EBF78,MN-WIFI2,V1.7.1
40341,2026-01-07,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,,2026-01-07,1500039,ACTIVO,PEDREGAL,48575443E46CA78B,AC,INT30,2022-02-17,1420.0,0,-33.032865937072486,48575443E46CA78B,546M,V3R016C10S130
34953,2026-01-07,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,REQUIERE VISITA POR FAVOR,,2026-01-12,1500036,ACTIVO,PRADOS VERDES,XPONDD41DE2B,AC,BASINT20,2018-11-26,2599.0,5,-22.062242576628325,58504F4EDD41DE2B,MN-CATV2,V1.7.1
7053,2026-01-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,,2026-01-10,1501143,ACTIVO,VIRREY,XPONDD3D9B81,AC,BASINT30,2014-05-02,4268.0,3,-28.179838510848224,58504F4EDD3D9B81,MN-CATV2,V1.7.1
38246,2026-01-07,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,SIN SEÑAL,,2026-01-09,1500039,ACTIVO,PERIODISMO,XPONDD408AA,AC,INT20,2021-04-22,1721.0,2,-29.452238880560063,58504F4EDD4C84AA,MN-CATV2,V1.7.1
345520,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,SD SE MANDA CON CC.,2026-01-08,1500036,ACTIVO,MADERO,XPONDD41E913,AC,INT30,2022-03-02,1408.0,0,-23.127283105022794,58504F4EDD41E913,MN-WIFI2,V1.7.1
10705,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-08,1500039,ACTIVO,PEDREGAL,XPONDD29A988,AC,INT20,2016-05-07,3533.0,0,-24.864781121751044,58504F4EDD29A988,BT-211XR,V1.2.11
32663,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-09,1500036,ACTIVO,PRADOS VERDES,4857544370A25E8B,AC,INT30,2017-11-10,2981.0,1,-18.842861006289358,4857544370A25E8B,546M,V3R016C10S130
10705,2026-01-08,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,CLIENTE ENTERADA CAMBIO DE ACOMETIDA DAVID E,,2026-01-08,1500039,ACTIVO,PEDREGAL,XPONDD29A988,AC,INT20,2016-05-07,3533.0,0,-24.864781121751044,58504F4EDD29A988,BT-211XR,V1.2.11
334738,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-09,1500039,ACTIVO,PEDREGAL,OPTI38C03E95,AC,BASINT30,2014-03-14,4318.0,1,-25.298782489740123,4F50544938C03E95,IGD,0
45033,2026-01-08,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,,2026-01-08,1500036,ACTIVO,MADERO,XPONDD5EBAF8,AC,INT20,2025-02-06,336.0,0,-28.25000913241998,58504F4EDD5EBAF8,MN-WIFI2,V1.7.1
46204,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO PUEDE ATENDER DESPUES DE LAS 3,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-09,1501177,ACTIVO,NINO ARTILLERO,XPONDD7EB286,AC,BASINTF250,2025-12-30,9.0,1,-23.08882010943916,58504F4EDD7EB286,MN-CATVDUALM,V1R007C00S001
348178,2026-01-08,CAMBIO DE ACOMETIDA,INTERNET FIBRA 120MB,SIN COSTO CLIENTE ENTERADO PIDE CARLOS,,2026-01-08,1500036,ACTIVO,MADERO,OEMT3C1D2544,AC,INT50,2017-11-13,2978.0,0,-21.047000000000004,4F454D543C1D2544,DTXU-1GE+1FE+RFW,V6.2.30.RP
334162,2026-01-08,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,FOCO ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-10,1501143,ACTIVO,VIRREY,XPONDD3028C6,AC,BASINT20,2013-12-06,4416.0,2,-23.126162475345236,58504F4EDD3028C6,MN-CATV2,V1.7.1
42814,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-09,1500374,ACTIVO,VISTA BELLA,XPONDD3FD857,AC,INT30,2023-05-29,955.0,1,-26.161777245782062,58504F4EDD3FD857,MN-WIFI2,V1.7.1
30706,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,,2026-01-09,1500036,ACTIVO,PRADOS VERDES,XPONDD302306,AC,BASINT10,2017-03-16,3220.0,1,-25.78530459770125,58504F4EDD302306,MN-CATV2,V1.7.1
44787,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,,2026-01-09,1500039,ACTIVO,PEDREGAL,XPONDD3E7085,AC,INT20,2024-11-05,429.0,1,-26.60700524395804,58504F4EDD3E7085,MN-WIFI2,V1.7.1
335677,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,,2026-01-10,1500036,ACTIVO,PRADOS VERDES,XPONDD3E6609,AC,BASINT20,2014-03-01,4331.0,2,-21.438285440613008,58504F4EDD3E6609,MN-CATV2,V1.7.1
33497,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,CLIENTE COMENTA QUE LE ESTA FALLANDO SEGUIDO,,2026-01-10,1500036,ACTIVO,MADERO,XPONDD4C7052,AC,BASINT20,2018-03-03,2868.0,2,-23.988198630136996,58504F4EDD4C7052,MN-CATV2,V1.7.1
35040,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIO,,2026-01-09,1500039,ACTIVO,PERIODISMO,XPONDD91A74E,AC,BASINTF250,2020-01-20,2180.0,1,-22.486308709530427,58504F4EDD91A74E,MN-CATVDUALM,V1R007C00S001
16345,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET XTREME (NO VIGENTE),,,2026-01-09,1500036,ACTIVO,MADERO,A021B774465A,AC,BASIESEP,2020-01-16,2184.0,1,,58504F4EDD4C7052,MN-CATV2,V1.7.1
41357,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TELECABLE (NO VIGENTE),LOS ROJO,,2026-01-09,1500374,ACTIVO,VIRREY,,,,,,1,,58504F4EDD91A74E,MN-CATVDUALM,V1R007C00S001
39998,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS RJO,"SE NIEGA A RECIBIR ATENCIÓN, ÉL FUE TÉCNICO",2026-01-09,1500036,ACTIVO,PRADOS VERDES,485754431AC36D8B,AC,INT30,2022-01-07,1462.0,1,-40.0,485754431AC36D8B,546M,V3R016C10S130
3783,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),AMBOS SERVICIOS,SIN SEÑAL. LOS ROJO,2026-01-10,1500039,ACTIVO,PEDREGAL,XPONDD2909D0,AC,BASINT10,2014-03-17,4315.0,2,-21.437390560875507,58504F4EDD2909D0,BT-213XR,V1.2.11
7270,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,,2026-01-10,1500039,ACTIVO,PERIODISMO,XPONDD91A5C6,AC,BASINT20,2021-05-27,1688.0,1,-27.3684770114941,58504F4EDD91A5C6,MN-CATVDUALM,V1R007C00S001
44218,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,FOCO ROJO,,2026-01-10,1500036,ACTIVO,PRADOS VERDES,48575443D0337285B,AC,INT30,2025-08-15,147.0,1,-29.964488745210797,58504F4EDD52CC74,MN-CATV2,V1.7.1
15629,2026-01-09,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),PIDE VISITA POR FALLAS CONSTANTES,,2026-01-13,1500039,ACTIVO,PEDREGAL,XPONDD52DA2C,AC,BASINT10,2015-06-01,3875.0,4,-28.453116735066075,58504F4EDD52DA2C,MN-CATV2,V1.7.1
30686,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,JE MANDO A CC,2026-01-12,1500036,ACTIVO,MADERO,XPONDD37CE8C,AC,INT10,2017-03-17,3220.0,3,-22.51005821917802,58504F4EDD37CE8C,MN-CATV2,V1.7.1
30429,2026-01-09,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 60MB,CLIENTE ENTERADA CAMBIO DE ACOMETIDA CARLOS,,2026-01-09,1500036,ACTIVO,PRADOS VERDES,BTPTDD1FFEFA,AC,BASINT20,2017-03-01,3236.0,0,-23.803535680076624,42545054DD1FFEFA,BT-213XR,V1.2.6
345006,2026-01-09,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,PIDE VISITA POR FALLAS CONSTANTES,,2026-01-10,1500039,ACTIVO,PEDREGAL,XPONDD45EB3A,AC,BASINT20,2014-08-28,4152.0,1,-23.589516643866812,58504F4EDD45EB3A,MN-CATV2,V1.7.1
44006,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,JE MANDO A CC,2026-01-10,1500039,ACTIVO,PEDREGAL,XPONDD4C79BA,AC,BASINT30,2024-02-20,689.0,1,-21.139652302781563,58504F4EDD4C79BA,MN-CATV2,V1.7.1
45981,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIO,JE MANDO A CC,2026-01-10,1500039,CORTADO,PEDREGAL,HWTC1DD892F4,CO,BASINTF250,2025-11-13,57.0,1,-23.48534313725483,485754431DD892F4,BT-213XR,V1.2.6
44554,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"ER, FUERA DE LINEA",2026-01-12,1501177,ACTIVO,NINO ARTILLERO,XPONDD53062C,AC,INT20,2024-08-14,513.0,3,-21.828280893752787,58504F4EDD45EB3A,MN-CATV2,V1.7.1
351850,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-01-10,1500039,ACTIVO,PEDREGAL,XPONDD919D9E,AC,BASINTF250,2026-01-10,-1.0,1,-22.787404268675424,58504F4EDD919D9E,MN-CATVDUALM,V1R007C00S001
3347,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,,,2026-01-10,1500039,ACTIVO,PERIODISMO,XPONDD5EB998,AC,INT20,2025-05-16,238.0,1,-23.939750124937607,58504F4EDD5EB998,MN-WIFI2,V1.7.1
29225,2026-01-09,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,MC EN LINEA NIVEL 23 SE MANDA A CONFIRMAR CON CC,2026-01-12,1500036,ACTIVO,MADERO,XPONDD375304,AC,BASINT30,2016-11-23,3334.0,3,-23.616889269406432,58504F4EDD395304,MN-CATV2,V1.7.1
44026,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-10,1500039,ACTIVO,PERIODISMO,XPONAF19C748,AC,BASINTF250,2024-02-27,682.0,1,-26.236887806096927,58504F4EAF19C748,HG102AT,V1.7.1
5118,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,LOS ROJO,MC FUERA DE LINEA REQUIERE VISITA,2026-01-12,1500374,ACTIVO,BELO,XPONDD3C3FF8,AC,BASINT50,2014-03-28,4306.0,2,-23.49303693570446,58504F4EDD3C3BD8,MN-CATV2,V1.7.1
46048,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL EN NINGUN SERVICIO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-12,1500036,ACTIVO,PRADOS VERDES,XPONDD7E9466,AC,BASINTF250,2025-11-21,50.0,2,-22.440033524904205,58504F4EDD7E9466,MN-CATVDUALM,V1R007C00S001
46177,2026-01-10,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),NO NAVEGA  REQUIERE VISITA TECNICA  PARA MEJOR EL SERVICIO,MC POR TIPO DE FALLA SE REQUIERE VISITA,2026-01-13,1500039,ACTIVO,PERIODISMO,HWTCAFAB55F3,AC,BASINTF250,2025-12-18,23.0,3,-28.843654422788635,48575443AFAB55F3,CNA-ONU-4GE2WXCA,V1.7.1
9922,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,PON PARPADEA,JE MANDO A CC,2026-01-13,1500039,ACTIVO,PEDREGAL,48575443B1AD3686,AC,BASINT20,2014-09-10,4140.0,3,-24.466747606019222,48575443B1AD3686,546M,V3R017C10S125
40814,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-12,1500036,ACTIVO,PRADOS VERDES,4857544345CBD8A9,AC,INT30,2022-05-19,1332.0,2,-27.829702462380443,4857544345CBD8A9,HG8546M,V3R017C10S125
7270,2026-01-10,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 60MB,"TECNICO DAVID SOLICITA SIN COSTO TIT ENTERADO. CAMBIO DE EQUIPO, EL NUEVO EQUIPO SERA XPONDD91A5C6",,2026-01-12,1500039,ACTIVO,PERIODISMO,XPONDD91A5C6,AC,BASINT20,2021-05-27,1689.0,2,-27.3684770114941,58504F4EDD91A5C6,MN-CATVDUALM,V1R007C00S001
45936,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-01-12,1500036,ACTIVO,PRADOS VERDES,XPONDD7EACAE,AC,BASINTF250,2025-11-10,61.0,2,-23.317125478927156,58504F4EDD7EACAE,MN-CATVDUALM,V1R007C00S001
36454,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-12,1500036,ACTIVO,MADERO,XPONDD438183,AC,BASINT20,2024-12-18,388.0,2,-40.0,58504F4EDD438183,MN-CATV2,V1.7.1
7565,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,MC EN LINEA NIVEL 19 SE MANDA A CONFIRMAR CON CC,2026-01-12,1500374,ACTIVO,VIRREY,XPONAF5B6A29,AC,BASINTF250,2014-05-14,4259.0,2,-23.070350098619404,58504F4EAF5B6A29,HG102AT,V1.7.1
46200,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-01-13,1500503,ACTIVO,SANTIAGUITO,HWTCAF3AC0D6,AC,BASINTF250,2026-01-08,2.0,3,-24.805364298724967,48575443AF3AC0D6,CNA-ONU-4GE2WXCA,V1.7.1
4133,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET NAVEGA (NO VIGENTE),LOS ROJO,MC NO ESTA EN LA OLT,2026-01-13,1500039,ACTIVO,PERIODISMO,F07BCB011869,AC,BASIESE,2014-03-14,4320.0,3,,58504F4EDD438183,MN-CATV2,V1.7.1
43090,2026-01-10,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,INTERMITENTE,MODEM PRESENTA PLAGA,2026-01-13,1500039,ACTIVO,PERIODISMO,XPONDD3FB287,AC,BASINT30,2023-07-07,918.0,3,-24.005182408795708,58504F4EDD3FB287,MN-CATV2,V1.7.1
41864,2026-01-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,MC FUERA DE LINEA REQUIERE VISITA,2026-01-12,1500374,ACTIVO,VIRREY,48575443B845F99D,AC,INT30,2022-10-28,1171.0,1,-25.251105769230907,48575443B845F99D,HG8546M,V5R019C00S050
4589,2026-01-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),REQUIERE VISTA,,2026-01-13,1500039,ACTIVO,PERIODISMO,HWTCAF3AC87A,AC,BASINTF250,2025-09-02,131.0,2,-28.417076461769398,48575443AF3AC87A,CNA-ONU-4GE2WXCA,V1.7.1
45710,2026-01-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-11,1500046,ACTIVO,PEDREGAL,XPONAF5B674D,AC,BASINTF250,2025-09-24,109.0,0,-19.61340515275877,58504F4EAF5B674D,HG102AT,V1.7.1
45033,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,PASAR ANTES DE LAS 12 Y MEDIA LOS ROJO,,2026-01-13,1500047,ACTIVO,MADERO,XPONDD5EBAF8,AC,INT20,2025-02-06,340.0,1,-28.25000913241998,58504F4EDD5EBAF8,MN-WIFI2,V1.7.1
37159,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-13,1500374,ACTIVO,VIRREY,XPONDD4C5B92,AC,INT20,2024-04-17,635.0,1,-23.127909270216897,58504F4EDD4C5B92,MN-WIFI2,V1.7.1
46097,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),"ESTAN EN EL DOM EL DIA MARTES 20 || SE HIZO VISITA Y SE CAMBIO EMPALME PERO EL CLIENTE NO TENIA LUZ, YA DEBERIA TENER SEÑAL ||","ER, FUERA DE LINEA",2026-01-23,1500503,ACTIVO,SANTIAGUITO,XPONAF411521,AC,BASINTF250,2025-11-28,45.0,11,-28.41105449156409,58504F4EAF411521,HG104AT,V1.7.1
348172,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,FOCO ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-13,1500047,CORTADO,PRADOS VERDES,48575443CA85EF91,CO,INT30,2021-07-31,1626.0,1,-33.43487188697319,48575443CA85EF91,MN-WIFI2,V1.7.1
346527,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO || SE CUMPLE ORDEN || NO SE ATENDIO LA FALLA POR ESTAR ESTATUS CO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-02-12,1500926,CORTADO,PEDREGAL,4857544336B35B9A,CO,INT30,2014-09-27,4125.0,31,-35.991104651162786,58504F4EDD3FD79F,MN-WIFI2,V1.7.1
334407,2026-01-12,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),,JV CONFIRMAR CON CC,2026-01-17,1501451,ACTIVO,VIRREY,XPON1D4323A8,AC,BASINT10,2013-12-21,4405.0,5,-22.01137697238651,58504F4E1D4323A8,HG102AT,V1.7.1
38842,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,,,2026-01-13,1500374,ACTIVO,BELO,485754431F7C6D8F,AC,INT20,2021-07-23,1634.0,1,-23.268785909712765,485754431F7C6D8F,546M,V3R017C10S108
39227,2026-01-12,NO NAVEGA. LEDS FIJOS/RUIDO,MOVIL,EL FOCO ESTA EN ROJO,,2026-01-13,1500039,ACTIVO,PERIODISMO,,,,,,1,,,,
26924,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,EQUIPO NO ENCIENDE,JV SE ATENDIO CON EL TECNICO,2026-01-14,1501451,ACTIVO,BELO,XPONDD52E4F4,AC,BASINT20,2016-08-04,3448.0,2,-29.909699498404066,58504F4EDD52E4F4,MN-CATV2,V1.7.1
46156,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,CAMBIO DE ACOMETIDA,2026-01-13,1500039,ACTIVO,PEDREGAL,HWTCAFAB35CB,AC,BASINTF250,2025-12-15,28.0,1,-28.338929548563602,48575443AFAB35CB,546M,V3R017C10S108
45256,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LA FALLA EN SU SERVICIO ES CONSTANTE,,2026-01-15,1500374,ACTIVO,VIRREY,HWTCAF8FD229,AC,BASINTF250,2025-04-28,259.0,3,-23.271755424063038,48575443AF8FD229,MONUV411,V2.4.12
45256,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LA FALLA EN SU SERVICIO ES CONSTANTE,,2026-01-15,1500374,ACTIVO,VIRREY,HWTCAF8FD229,AC,BASINTF250,2025-04-28,259.0,3,-23.271755424063038,48575443AF8FD229,MONUV411,V2.4.12
46048,2026-01-12,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC CARLOS,,2026-01-12,1500036,ACTIVO,PRADOS VERDES,XPONDD7E9466,AC,BASINTF250,2025-11-21,52.0,0,-22.440033524904205,58504F4EDD7E9466,MN-CATVDUALM,V1R007C00S001
28137,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,NIVEL BAJO,,2026-01-13,1500047,CORTADO,MADERO,XPONDD4C5812,CO,INT20,2024-03-13,670.0,1,-36.980678082191744,58504F4EDD4C5812,MONUV411,V2.4.12
45944,2026-01-12,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA TEC ULISES,,2026-01-14,1500374,ACTIVO,VISTA BELLA,HWTCAFAB69F7,AC,BASINTF250,2025-11-06,67.0,2,-24.438376652987042,48575443AFAB69F7,CNA-ONU-4GE2WXCA,V1.7.1
33423,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,FOCO ROJO,SPLITTER DAÑADO,2026-01-13,1500039,ACTIVO,PEDREGAL,XPONDD52F9A4,AC,INT20,2018-04-16,2828.0,1,-21.252041723666203,58504F4EDD52F9A4,MN-WIFI2,V1.7.1
